"nflId","height","weight","birthDate","collegeName","Position","displayName"
48669,"6-1",299,"1996-03-19","Chattanooga","DT","Isaiah Mack"
46280,"6-5",277,"1996-08-02","Mississippi State","TE","Jordan Thomas"
45641,"6-5",250,"1993-11-18","Oregon","TE","Evan Baylis"
47940,"6-1",235,"1996-05-10","Minnesota","ILB","Blake Cashman"
42352,"6-6",329,"1994-04-25","Miami","G","Ereck Flowers"
35471,"5-11",191,"1987-09-07","Florida State","CB","Patrick Robinson"
48571,"6-0",235,"1996-08-16","Old Dominion","RB","Jeremy Cox"
44951,"6-3",302,"1993-09-30","Michigan","DT","Ryan Glasgow"
42935,"5-9",188,"1991-10-23","Rice","CB","Bryce Callahan"
47851,"6-3",258,"1998-03-30","Florida","OLB","Jachai Polite"
48035,"5-11",202,"1996-06-19","Mississippi","CB","Ken Webster"
40002,"5-11",192,"1990-09-29","Boise State","CB","Jamar Taylor"
43294,"6-1",208,"1994-10-24","Florida State","CB","Jalen Ramsey"
46169,"6-1",220,"1994-09-04","Clemson","ILB","Dorian O'Daniel"
35634,"5-10",185,"07/10/1988","Central Michigan","WR","Antonio Brown"
52994,"6-0",244,"1997-11-01","Arkansas","LB","De'Jon Harris"
37212,"5-9",185,"1989-04-26","Chattanooga","CB","Buster Skrine"
41444,"6-7",352,"1992-08-11","Tennessee","NT","Daniel McCullers"
48304,"5-11",188,"1995-11-01","North Dakota State","WR","Darrius Shepherd"
52556,"6-4",260,"1998-06-02","Syracuse","DE","Alton Robinson"
47907,"6-4",322,"1995-10-19","Wake Forest","G","Phil Haynes"
33107,"6-4",315,"1985-08-30","Virginia Tech","T","Duane Brown"
48543,"6-3",250,"1992-12-09","Georgia","LS","Nick Moore"
31517,"5-11",192,"1983-03-16","Louisiana Tech","CB","Tramon Williams"
46032,"6-6",250,"1993-08-26","Southeast Missouri","OLB","Aaron Adeoye"
42365,"6-4",269,"1993-02-12","Kentucky","OLB","Bud Dupree"
43442,"5-10",208,"1994-01-20","West Virginia","RB","Wendell Smallwood"
41236,"6-4",253,"1993-04-10","North Carolina","TE","Eric Ebron"
44874,"6-1",215,"1996-11-22","Southern California","WR","JuJu Smith-Schuster"
46129,"5-11",213,"1996-04-02","Oklahoma State","WR","James Washington"
41722,"6-6",290,"1991-02-17","Stanford","DE","Josh Mauro"
48032,"6-3",284,"1996-05-05","Temple","DE","Michael Dogbe"
46421,"6-3",215,"1995-01-06","South Dakota","QB","Chris Streveler"
42006,"5-11",190,"1990-03-02","West Alabama","CB","Malcolm Butler"
42402,"6-5",315,"1992-03-10","Colorado State","T","Ty Sambrailo"
46810,"6-1",231,"12/08/1994","Tennessee","P","Trevor Daniel"
44970,"6-7",312,"1993-09-14","Vanderbilt","T","Will Holden"
45335,"6-0",189,"1995-07-22","Duke","CB","Breon Borders"
52859,"5-11",210,"1996-02-28",NA,"RB","Rodney Smith"
47820,"6-5",310,"1997-11-04","Mississippi","T","Greg Little"
47995,"6-6",324,"1996-08-07","South Carolina","G","Dennis Daley"
46536,"6-2",245,"1994-09-07","Nevada-Las Vegas","FB","Johnny Stanton"
43701,"5-10",190,"1994-07-25","Florida Atlantic","CB","Cre'von LeBlanc"
48586,"5-10",215,"1997-11-30","Georgia","RB","Elijah Holyfield"
48514,"6-4",305,"1996-08-15","Weber State","G","Iosua Opeta"
40138,"5-10",215,"1990-07-02","Nebraska","RB","Rex Burkhead"
42433,"6-5",320,"1992-03-02","Iowa","NT","Carl Davis"
46092,"6-2",310,"1995-12-09","Georgia","T","Isaiah Wynn"
46126,"6-0",305,"1995-04-05","Sam Houston State","DT","P.J. Hall"
46255,"6-2",242,"1995-12-11","Temple","DE","Jacob Martin"
43747,"6-0",230,"1994-03-09","Louisville","OLB","James Burgess"
52565,"5-11",209,"1998-07-01","Auburn","SS","Daniel Thomas"
47924,"6-8",265,"1996-09-10","Michigan","TE","Zach Gentry"
48374,"5-8",193,"1997-07-23","Virginia","WR","Olamide Zaccheaus"
48415,"5-6",170,"1997-12-04","Assumption","WR","Deonte Harris"
43722,"5-10",195,"1993-08-15","Arkansas State","RB","J.D. McKissic"
42998,"6-7",273,"1993-08-18","Iowa State","DE","David Irving"
46812,"6-7",345,"1995-09-03","Pittsburgh","T","Jaryd Jones-Smith"
43693,"6-0",227,"1992-08-22","Portland State","MLB","Patrick Onwuasor"
43419,"6-6",305,"1992-04-21","Nebraska","T","Alex Lewis"
43399,"6-6",257,"1993-01-01","Western Kentucky","TE","Tyler Higbee"
46216,"6-0",244,"1995-01-25","Virginia","ILB","Micah Kiser"
44968,"6-0",226,"1995-02-26","UCLA","ILB","Jayon Brown"
52907,"6-4",246,"1997-07-06","Oregon State","TE","Noah Togiai"
38668,"6-2",241,"1990-04-02","Temple","MLB","Tahir Whitehead"
42377,"6-6",338,"1993-06-23","Penn State","T","Donovan Smith"
38852,"5-11",195,"1990-03-17","Stanford","SS","Michael Thomas"
48003,"6-2",235,"1995-05-12","Texas A&amp;M","RB","Cullen Gillaspia"
44861,"6-2",253,"1994-08-12","Alabama","DE","Ryan Anderson"
44074,"5-10",190,"1993-04-10","Washington","WR","Marvin Hall"
52443,"5-10",211,"1999-01-14","Georgia","RB","D'Andre Swift"
44905,"6-4",304,"1995-07-24","Auburn","DE","Montravius Adams"
43363,"5-11",196,"1993-10-19","Notre Dame","CB","KeiVarae Russell"
52872,"6-2",185,"1999-02-23","Florida State","DB","Stanford Samuels"
47790,"6-5",262,"1997-07-13","Kentucky","DE","Josh Allen"
46772,"6-2",255,"1995-09-17","Miami","OLB","Trent Harris"
52507,"6-7",303,"1997-06-11","Connecticut","T","Matt Peart"
46103,"6-2",327,"1995-09-02","Texas-El Paso","G","Will Hernandez"
45702,"6-2",223,"1994-12-30","Maryland","RB","Trey Edmunds"
42810,"6-4",318,"1991-10-26","Kansas State","C","B.J. Finney"
35522,"6-3",335,"1988-06-08","Kentucky","NT","Corey Peters"
43366,"6-1",215,"1995-02-22","West Virginia","CB","Daryl Worley"
53081,"6-0",205,"1996-11-19","Appalachian State","SS","Josh Thomas"
52764,"5-10",190,"1998-09-12","Wake Forest","CB","Essang Bassey"
48052,"6-6",323,"1995-10-18","Arizona State","T","Quinn Bailey"
28103,"6-6",263,"1982-05-06","Tennessee","TE","Jason Witten"
42547,"6-6",255,"1992-09-13","Georgia Tech","TE","Darren Waller"
39232,"6-2",210,"1990-02-11","Auburn","CB","Neiko Thorpe"
47987,"5-10",202,"1998-08-07","Miami","RB","Travis Homer"
52607,"6-2",205,"1998-03-04","Ohio State","FS","Jordan Fuller"
38220,"5-11",197,"1987-09-02","UCLA","K","Kai Forbath"
47844,"6-0",208,"1997-12-22","Washington","SS","Taylor Rapp"
39981,"6-1",211,"1990-07-29","Florida International","SS","Johnathan Cyprien"
52710,"6-0",205,"1998-06-24","Alabama","DB","Jared Mayden"
52627,"5-11",210,"1999-04-19","Iowa","FS","Geno Stone"
42514,"6-4",270,"1993-02-17","Delaware","TE","Nick Boyle"
47026,"5-8",182,"1996-07-22","Tennessee State","CB","Terrell Bonds"
43358,"6-2",246,"1995-03-31","Maryland","DE","Yannick Ngakoue"
46319,"6-5",255,"1995-12-21","Florida State","TE","Ryan Izzo"
52479,"6-3",300,"1997-11-17","Texas A&amp;M","DT","Justin Madubuike"
46155,"6-5",255,"1995-09-06","Oklahoma","TE","Mark Andrews"
42361,"6-0",197,"1993-01-09","Washington","CB","Marcus Peters"
46142,"6-2",225,"1996-12-25","Ohio State","ILB","Jerome Baker"
42357,"6-3",216,"1993-01-20","Louisville","WR","DeVante Parker"
43327,"6-1",200,"1993-07-04","Baylor","CB","Xavien Howard"
46111,"6-6",252,"1995-10-03","Penn State","TE","Mike Gesicki"
37251,"5-10",215,"1987-09-16","East Carolina","WR","Dwayne Harris"
48033,"6-3",245,"1996-10-27","Air Force","LS","Austin Cutting"
43044,"6-0",190,"1992-07-18","Fresno State","FS","Curtis Riley"
47909,"6-1",200,"1996-07-21","Georgia","WR","Riley Ridley"
40118,"6-4",317,"1989-09-09","California, Pa.","G","Eric Kush"
48263,"6-3",225,"1996-04-25","Princeton","QB","John Lovett"
52650,"6-4",250,"1999-07-28","Miami","OLB","Jonathan Garvin"
52708,"5-9",205,"1996-09-12","Baylor","RB","Jamycal Hasty"
47935,"6-1",232,"1996-09-08","Pittsburgh","RB","Qadree Ollison"
42568,"6-6",320,"1991-09-10","Eastern Washington","T","Jake Rodgers"
37079,"6-3",220,"1989-02-08","Alabama","WR","Julio Jones"
41376,"5-9",186,"1991-12-18","Purdue","CB","Ricardo Allen"
46094,"6-4",245,"1993-08-24","South Carolina","TE","Hayden Hurst"
46263,"6-0",184,"1996-01-22","Louisiana State","WR","Russell Gage"
48364,"6-2",230,"1996-10-09","Illinois","OLB","Del'Shawn Phillips"
43008,"6-2",202,"1992-07-22","Florida","CB","Quinton Dunbar"
53028,"5-9",170,"1998-03-31","Northern Arizona","CB","Khalil Dorsey"
43392,"6-1",294,"1994-07-01","Notre Dame","DT","Sheldon Day"
52450,"6-2",220,"1998-10-05","Colorado","WR","Laviska Shenault"
43068,"6-0",215,"1990-11-19","Texas A&amp;M","K","Josh Lambo"
44873,"6-2",220,"1994-09-20","North Carolina State","SS","Josh Jones"
43516,"6-5",265,"1994-03-19","Vanderbilt","DE","Stephen Weatherly"
41969,"6-7",320,"06/16/1990","South Dakota State","G","Bryan Witzmann"
44820,"5-11",205,"1996-06-07","Stanford","RB","Christian McCaffrey"
44852,"5-11",195,"1996-08-11","Ohio State","WR","Curtis Samuel"
43987,"5-10",185,"1993-03-05","North Carolina A&amp;T","CB","Tony McRae"
47833,"6-2",240,"1998-08-09","Alabama","TE","Irv Smith"
40488,"6-2",200,"1990-08-22","Minn. State-Mankato","WR","Adam Thielen"
46221,"6-1",209,"1995-04-27","Arizona","SS","Dane Cruikshank"
38629,"6-3",308,"1989-07-02","Georgia","C","Ben Jones"
53063,"6-3",270,"1997-10-28","Texas State","C","Aaron Brewer"
53085,"6-4",300,"1996-06-10","Yale","G","Dieter Eiselen"
38548,"6-2",247,"1989-04-26","South Carolina","DE","Melvin Ingram"
46188,"6-2",216,"1996-03-24","West Virginia","OLB","Kyzir White"
52746,"6-0",210,"1997-01-05","Arkansas State","WR","Kirk Merritt"
49410,"5-11",190,"1998-07-18","Washington State","FS","Jalen Thompson"
41242,"6-4",315,"1990-11-20","Notre Dame","G","Zack Martin"
42362,"6-5",313,"1992-08-23","Florida State","T","Cameron Erving"
43206,"6-6",248,"1993-01-09","Penn State","TE","Ross Travis"
46905,"6-4",305,"1995-06-12","Houston","DE","Nick Thurman"
47901,"6-5",310,"1996-08-20","Arkansas","G","Hjalte Froholdt"
52487,"6-3",264,"1997-08-14","Florida","DE","Jabari Zuniga"
52860,"6-4",310,"1997-01-31","Baylor","C","Sam Tecklenburg"
37308,"6-4",315,"1990-03-17","Arizona State","DT","Lawrence Guy"
48085,"6-7",326,"1997-06-05","Florida","T","Fred Johnson"
48465,"6-3",310,"1996-02-20","Mississippi State","G","Deion Calhoun"
48531,"6-5",315,"1997-02-12","Texas A&amp;M","G","Keaton Sutherland"
39124,"6-4",260,"1990-01-25","Missouri","LS","Beau Brinkley"
43344,"6-2",203,"1994-11-15","Pittsburgh","WR","Tyler Boyd"
40000,"6-3",255,"1989-10-20","Southern Mississippi","OLB","Jamie Collins"
43716,"5-10",211,"1992-10-20","Florida","CB","Brian Poole"
44924,"6-0",204,"1995-01-20","Colorado","FS","Tedric Thompson"
45800,"6-2",220,"1993-06-25","Oklahoma State University","LB","Derrick Moncrief"
44857,"6-6",257,"1994-10-24","Ashland","TE","Adam Shaheen"
52492,"6-5",252,"1998-08-25","Alabama","LB","Terrell Lewis"
43787,"6-5",294,"1993-07-23","Texas-El Paso","DT","Roy Robertson-Harris"
52659,"6-5",242,"1996-11-28","Louisiana State","TE","Stephen Sullivan"
46113,"6-1",195,"1995-10-23","Washington","WR","Dante Pettis"
32224,"6-5",255,"1985-03-11","Miami","TE","Greg Olsen"
38138,"6-0",205,"1989-07-21","Carson-Newman","P","Chris Jones"
45501,"6-5",246,"1994-02-28","Tennessee","TE","Jason Croom"
52587,"6-3",265,NA,"Utah","DE","Bradlee Anae"
45797,"6-1",196,"1993-12-01","Mississippi State","WR","Fred Brown"
48576,"6-3",215,"1995-06-23","Findlay","WR","Jason Moore"
46380,"6-3",300,"1995-02-13","Texas Christian","C","Patrick Morris"
43292,"6-5",280,"1995-07-11","Ohio State","DE","Joey Bosa"
35481,"6-6",265,"1989-05-14","Arizona","TE","Rob Gronkowski"
41233,"6-5",231,"1993-08-21","Texas A&amp;M","WR","Mike Evans"
42033,"6-5",245,"1991-07-03","Harvard","TE","Cameron Brate"
46535,"5-10",195,"1996-04-29","Southern Illinois","CB","Craig James"
47886,"6-5",227,"1996-05-16","Iowa State","TE","Hakeem Butler"
42415,"6-4",340,"1993-03-15","Louisville","G","Jamon Brown"
43405,"6-3",305,"1994-11-02","Texas","DT","Hassan Ridgeway"
44997,"6-2",230,"1995-02-23","Nebraska","OLB","Nathan Gerry"
33130,"5-10",175,"1986-12-01","California","WR","DeSean Jackson"
44838,"6-2",265,"1995-11-02","UCLA","DE","Takkarist McKinley"
52681,"6-5",280,"1997-08-27","Ferris State","DE","Austin Edwards"
43461,"6-1",198,"1994-10-07","Colorado State","WR","Rashard Higgins"
46162,"6-3",214,"1997-04-18","Alabama","SS","Ronnie Harrison"
47938,"6-1",240,"1998-02-14","Alabama","OLB","Mack Wilson"
42569,"6-5",310,"1994-08-21","Florida State","T","Bobby Hart"
45643,"6-0",237,"1994-05-19","Missouri State","ILB","Dylan Cole"
40657,"6-3",235,"1990-07-18","West Alabama","ILB","Deon Lacey"
52476,"6-1",200,"1996-10-10","California","SS","Ashtyn Davis"
42394,"6-3",251,"1993-01-05","Utah","DE","Nate Orchard"
38541,"6-3",346,"1990-08-18","Memphis","DT","Dontari Poe"
45509,"6-3",254,"1994-06-09","San Jose State","OLB","Isaiah Irving"
42395,"6-6",341,"1992-09-21","Oklahoma","DT","Jordan Phillips"
42412,"5-10",182,"1992-09-28","Kansas State","WR","Tyler Lockett"
38635,"6-2",241,"1989-09-04","Florida State","OLB","Nigel Bradham"
43432,"5-8",210,"1993-02-22","Texas Tech","RB","DeAndre Washington"
40463,"6-3",263,"1991-07-02","Pennsylvania","OLB","Brandon Copeland"
52509,"6-4",251,"1999-04-14","Virginia Tech","TE","Dalton Keene"
46844,"5-10",185,"1996-05-23","Wyoming","WR","Rico Gafford"
34677,"6-1",307,"1986-05-22","Penn State","C","A.Q. Shipley"
44923,"6-0",176,"1993-11-21","Oklahoma","WR","Dede Westbrook"
37279,"6-5",255,"1988-08-03","Nevada","TE","Virgil Green"
52512,"6-0",198,"1997-08-18","Utah","SS","Terrell Burgess"
32202,"5-11",180,"1985-04-12","Ohio State","WR","Ted Ginn"
38642,"6-6",325,"1989-08-01","Mississippi","T","Bobby Massie"
46542,"6-3",210,"1994-12-26","Temple","WR","Keith Kirkwood"
35559,"6-1",300,"1988-03-28","Georgia","DT","Geno Atkins"
52428,"6-4",250,"1999-07-25","Louisiana State","DE","K'Lavon Chaisson"
43902,"5-10",202,"1992-12-07","Louisville","K","Jon Brown"
52475,"6-5",241,"1997-12-27","Notre Dame","DE","Julian Okwara"
43330,"6-2",252,"1993-09-23","Alabama","MLB","Reggie Ragland"
38696,"6-2",198,"1990-03-12","California","WR","Marvin Jones"
44908,"6-4",213,"1993-11-03","Northern Illinois","WR","Kenny Golladay"
47791,"6-5",248,"1997-07-03","Iowa","TE","T.J. Hockenson"
46099,"5-10",191,"1997-02-11","Central Florida","CB","Mike Hughes"
38697,"6-4",225,"1990-03-31","Boise State","FS","George Iloka"
46195,"5-9",195,"1995-09-11","Southern Mississippi","RB","Ito Smith"
46143,"6-6",315,"1996-09-10","Louisville","T","Geron Christian"
43420,"6-2",237,"1994-01-09","Stanford","ILB","Blake Martinez"
37125,"5-10",200,"1988-12-08","Clemson","FS","Marcus Gilchrist"
53013,"6-1",205,"1996-09-05","Liberty","SS","Elijah Benton"
43641,"5-9",184,"1994-03-09","Mississippi","CB","Mike Hilton"
44767,"5-9",183,"1993-12-05","Louisiana State","WR","Cyril Grayson"
46248,"5-10",180,"1994-10-11","Tulane","CB","Parry Nickerson"
35794,"6-5",308,"1988-04-06","Air Force","C","Ben Garland"
42389,"6-1",215,"1992-02-12","Samford","SS","Jaquiski Tartt"
42350,"6-3",216,"1992-06-25","West Virginia","WR","Kevin White"
44959,"6-4",250,"1993-10-09","Iowa","TE","George Kittle"
44958,"6-6",250,"1995-07-11","Michigan","TE","Jake Butt"
40347,"6-3",328,"1991-04-20","Wyoming","NT","Mike Purcell"
46367,"5-8",190,"1994-07-24","Colorado","RB","Phillip Lindsay"
40621,"6-1",215,"1990-11-15","Kansas","SS","Bradley McDougald"
43944,"6-2",303,"1993-02-11","Boise State","C","Marcus Henry"
28955,"6-3",218,"1983-08-31","Pittsburgh","WR","Larry Fitzgerald"
47821,"6-3",329,"1996-12-28","Oklahoma","T","Cody Ford"
45305,"6-3",270,"1994-06-25","Florida","DE","Bryan Cox"
43472,"6-1",236,"1993-07-03","Oklahoma","OLB","Devante Bond"
48013,"6-4",253,"1996-05-09","Prairie View","DE","Quinton Bell"
46081,"6-4",347,"1995-02-05","Washington","NT","Vita Vea"
41983,"6-2",195,"1991-02-22","West Alabama","WR","Seth Roberts"
48211,"6-3",240,"1996-05-18","Texas A&amp;M","MLB","Otaro Alaka"
43455,"6-3",347,"1994-07-01","Clemson","NT","D.J. Reader"
40399,"6-4",318,"1991-09-08","Georgia","DT","Abry Jones"
33469,"76",210,"1985-06-29","North Carolina State","K","Stephen Hauschka"
39972,"6-4",285,"1990-07-24","UCLA","DT","Datone Jones"
52528,"5-11",220,"1998-01-30","Florida","RB","La'Mical Perine"
44858,"6-2",193,"1996-08-16","Florida","CB","Quincy Wilson"
37737,"6-1",210,"1987-10-24","Monmouth, N.J.","WR","Chris Hogan"
42448,"5-9",177,"1993-06-17","Duke","WR","Jamison Crowder"
47793,"5-11",233,"1998-07-18","Michigan","ILB","Devin Bush"
43317,"6-5",305,"1994-02-21","Stanford","G","Joshua Garnett"
43298,"6-5",240,"1992-09-08","Georgia","OLB","Leonard Floyd"
46377,"6-0",194,"1995-11-16","North Texas","RB","Jeffery Wilson"
44986,"6-3",215,"1993-10-21","Utah","CB","Brian Allen"
41269,"6-3",250,"1991-03-26","Brigham Young","OLB","Kyle Van Noy"
44991,"6-3",311,"1994-11-11","Louisiana State","NT","Davon Godchaux"
52519,"6-4",335,"1997-07-31","Georgia","G","Solomon Kindley"
46244,"6-2",200,"1995-04-16","Texas A&amp;M","WR","Damion Ratley"
47841,"6-3",308,"1998-03-25","Central Florida","DT","Trysten Hill"
41507,"6-1",212,"1991-06-10","Michigan State","WR","Bennie Fowler"
48542,"6-5",320,"1995-08-23","Florida State","G","Derrick Kelly"
41237,"6-7",309,"1991-07-22","Michigan","T","Taylor Lewan"
45280,"6-4",209,"1993-11-18","Arkansas","WR","Cody Hollister"
48487,"5-9",185,"1997-04-13","Buffalo","CB","Cameron Lewis"
44941,"6-3",205,"1996-03-21","Tennessee","WR","Josh Malone"
43299,"6-1",203,"1995-08-09","Ohio State","CB","Eli Apple"
46762,"6-0",215,"1996-01-04","Louisville","RB","Reggie Bonnafon"
39992,"6-3",315,"1989-02-02","Purdue","DT","Kawann Short"
46228,"6-2",210,"1995-12-22","Northern Iowa","WR","Daurice Fountain"
46108,"6-3",305,"1997-09-13","Iowa","G","James Daniels"
48751,"6-3",284,"1996-02-11","Nebraska","DE","Freedom Akinmoladun"
37082,"6-5",320,"1990-12-12","Southern California","T","Tyron Smith"
52459,"6-2",207,NA,"Alabama","CB","Trevon Diggs"
37740,"6-6",314,"1988-08-08","Fresno State","G","Kenny Wiggins"
42444,"6-2",265,"1993-08-16","Arkansas","DE","Trey Flowers"
46466,"6-2",196,"1997-03-28","Texas","CB","Holton Hill"
42386,"6-4",257,"1992-11-19","Mississippi State","ILB","Benardrick McKinney"
48017,"5-10",200,"1997-02-15","Washington","RB","Myles Gaskin"
42390,"6-1",205,"1992-10-03","Utah","SS","Eric Rowe"
53010,"6-0",175,"1997-10-28","Oklahoma","CB","Parnell Motley"
44831,"6-6",250,"1994-11-18","Alabama","TE","O.J. Howard"
46422,"6-4",245,"1994-12-09","Ohio State","TE","Marcus Baugh"
46310,"6-0",181,"1996-03-08","Virginia Tech","CB","Greg Stroman"
46680,"5-10",205,"1996-04-27","Temple","FS","Sean Chandler"
47878,"6-4",250,"1996-12-07","Old Dominion","OLB","Oshane Ximines"
46135,"6-5",250,"1995-12-10","Georgia","OLB","Lorenzo Carter"
47880,"6-4",312,"1997-03-24","Oklahoma","T","Bobby Evans"
45478,"6-0",185,"1994-04-15","Pittsburgh","CB","Ryan Lewis"
47423,"6-0",170,"1994-12-12","South Carolina","K","Elliott Fry"
45680,"6-1",215,"1994-04-12","Miami","ILB","Jamal Carter"
47955,"6-2",190,"1997-02-08","Washington","CB","Jordan Miller"
44728,"6-2",200,"1993-08-31","Lamar","WR","Reggie Begelton"
52502,"6-3",240,"1997-02-14","Cincinnati","TE","Josiah Deguara"
38567,"6-5",320,"1989-06-08","California","T","Mitchell Schwartz"
38590,"6-5",330,"1989-06-24","Iowa State","G","Kelechi Osemele"
46299,"6-2",245,"1995-10-03","Wisconsin","OLB","Leon Jacobs"
52735,"5-10",182,"1997-02-18",NA,"P","Brandon Wright"
44855,"6-0",181,"1996-05-21","Washington","CB","Sidney Jones"
48480,"6-5",218,"1997-03-27","Colorado State","WR","Preston Williams"
44932,"5-6",191,"1995-07-26","North Carolina A&amp;T","RB","Tarik Cohen"
44962,"5-11",190,"1993-06-05","San Diego State","SS","Damontae Kazee"
46095,"6-1",190,"1994-12-20","Alabama","WR","Calvin Ridley"
45150,"5-7",153,"1994-02-01","Akron","WR","JoJo Natson"
43441,"6-3",310,"1994-01-11","Temple","DT","Matt Ioannidis"
52410,"6-5",265,"1999-04-14","Ohio State","DE","Chase Young"
43112,"6-1",305,"1992-03-04","Colorado","C","Daniel Munyer"
41227,"6-5",255,"1993-02-14","South Carolina","DE","Jadeveon Clowney"
42899,"5-9",180,"1993-01-27","South Carolina","WR","Damiere Byrd"
34683,"5-10",200,"1986-05-22","Kent State","WR","Julian Edelman"
43988,"75",190,"1991-08-22","Cincinnati","WR","Johnny Holton"
37669,"74",240,"1986-10-03","New Mexico State","LS","Kyle Nelson"
43969,"5-11",191,"1993-09-15","Penn State","CB","Trevor Williams"
43456,"5-11",207,"1994-10-27","Midwestern State","FS","Marqui Christian"
48654,"6-4",277,"1997-05-05","Tennessee","DE","Kyle Phillips"
52800,"6-1",230,"1997-05-15","Tulane","RB","Darius Bradwell"
37152,"6-1",305,"1989-12-05","Southern California","DT","Jurrell Casey"
45311,"6-4",308,"1995-09-02","Virginia","T","Eric Smith"
37080,"6-4",265,"1989-09-25","Missouri","DE","Aldon Smith"
43295,"6-6",315,"1994-03-18","Notre Dame","T","Ronnie Stanley"
42500,"6-6",260,"1993-01-14","Auburn","TE","C.J. Uzomah"
47948,"6-4",275,"1996-12-20","Miami","DE","Joe Jackson"
33221,"72",210,"1986-05-19","Grand Valley State","CB","Brandon Carr"
52754,"6-4",240,"1997-06-10","Mississippi State","TE","Farrod Green"
38622,"5-10",183,"1989-11-14","Florida International","WR","T.Y. Hilton"
44815,"6-2",280,"1995-08-26","Stanford","DE","Solomon Thomas"
47785,"6-4",266,"1997-10-23","Ohio State","DE","Nick Bosa"
39950,"6-6",317,"1990-05-08","Oklahoma","T","Lane Johnson"
49475,"6-0",191,"1995-10-12","South Florida","CB","Mazzi Wilkins"
38551,"6-5",265,"1990-02-27","Syracuse","OLB","Chandler Jones"
43393,"5-9",185,"1994-03-14","Temple","CB","Tavon Young"
37100,"6-2",210,"1988-07-26","Colorado","CB","Jimmy Smith"
42391,"5-11",240,"1992-12-05","Miami","ILB","Denzel Perryman"
44907,"6-1",216,"1995-11-26","Michigan","SS","Delano Hill"
38545,"6-3",250,"1987-11-01","West Virginia","OLB","Bruce Irvin"
47830,"6-2",195,"1997-07-18","Utah","FS","Marquise Blair"
46775,"6-1",198,"1995-11-17","Maryland","CB","J.C. Jackson"
40051,"6-4",260,"1991-02-08","Texas","DE","Alex Okafor"
43300,"5-10",204,"1995-06-03","Florida","CB","Vernon Hargreaves"
41277,"74",295,"1992-09-24","Florida State","DT","Timmy Jernigan"
48216,"5-11",194,"1997-02-13","UCLA","CB","Nate Meadors"
40733,"6-3",324,"1989-11-22","Oklahoma State","G","Lane Taylor"
41235,"6-5",255,"1992-03-18","UCLA","OLB","Anthony Barr"
40057,"6-4",310,"1991-09-30","Colorado","T","David Bakhtiari"
45274,"6-5",300,"1994-04-12","Vanderbilt","DT","Adam Butler"
41249,"6-2",252,"1991-03-19","Auburn","DE","Dee Ford"
44856,"6-3",240,"1994-06-25","South Alabama","TE","Gerald Everett"
30869,"6-7",330,"1981-12-12","Louisiana State","T","Andrew Whitworth"
43478,"5-11",196,"1993-12-15","Purdue","CB","Anthony Brown"
44950,"6-8",358,"1993-12-25","Southern California","T","Zach Banner"
40688,"6-0",191,"1991-08-16","Central Florida","CB","A.J. Bouye"
46110,"6-2",250,"1996-06-05","Boston College","OLB","Harold Landry"
40473,"74",225,"1989-10-23","Troy","FS","Brynden Trawick"
41353,"5-8",176,"1993-01-05","Oregon","WR","De'Anthony Thomas"
43394,"6-6",310,"1992-12-30","Cincinnati","G","Parker Ehinger"
48005,"5-10",204,"1996-10-31","Florida Atlantic","RB","Kerrith Whyte"
47910,"6-1",210,"1997-02-27","Southern California","CB","Iman Marshall"
34774,"6-5",328,"01/07/1986","Tennessee","G","Ramon Foster"
35685,"71",208,"1988-04-01","Ohio State","SS","Kurt Coleman"
40245,"72",230,"1990-05-01","Delaware","OLB","Paul Worrilow"
46723,"73",222,"1993-12-23","Louisiana State","LB","Corey Thompson"
43524,"6-4",209,"1992-04-27","Sam Houston State","P","Lachlan Edwards"
38061,"73",234,"1989-04-30","South Carolina","FB","Patrick DiMarco"
42379,"6-1",223,"1993-10-02","Alabama","RB","T.J. Yeldon"
43993,"6-3",225,"1993-05-13","Auburn","WR","Duke Williams"
43498,"6-1",193,"1994-05-26","Virginia","CB","Maurice Canady"
41307,"6-5",318,"1990-11-08","Nebraska","C","Spencer Long"
37201,"70",204,"1988-10-27","Louisville","RB","Bilal Powell"
37265,"72",205,"1987-10-27","Texas Christian","FS","Colin Jones"
42374,"6-3",245,"1992-07-28","Clemson","OLB","Stephone Anthony"
42607,"6-0",195,"1991-10-16","Alabama","WR","DeAndrew White"
44065,"71",185,"1993-07-18","Florida State","CB","Javien Elliott"
45266,"72",233,"1994-04-15","Oregon State","FB","Ricky Ortiz"
35442,"6-4",300,"1988-02-25","Oklahoma","DT","Gerald McCoy"
35743,"73",310,"1986-11-18","Mississippi State","NT","Kyle Love"
38539,"6-3",238,"04/20/1991","Boston College","ILB","Luke Kuechly"
39964,"73",215,"1991-12-10","Louisiana State","SS","Eric Reid"
40013,"75",317,"1991-06-18","Kentucky","G","Larry Warford"
42098,"5-11",200,"1992-07-06","Tennessee","P","Michael Palardy"
39994,"6-3",239,"1990-08-14","Oregon","ILB","Kiko Alonso"
41436,"6-3",300,"1989-10-12","Boise State","C","Matt Paradis"
48541,"6-4",225,"1998-04-19","Texas","WR","Lil'Jordan Humphrey"
45302,"5-11",188,"1995-04-10","Nevada-Las Vegas","CB","Torry McTyer"
41228,"77",330,"1992-10-21","Auburn","OT","Greg Robinson"
43411,"6-1",328,"1995-03-06","Baylor","NT","Andrew Billings"
45226,"6-3",345,"1994-05-02","Colorado","NT","Josh Tupou"
